name	label	sub_class	dynamic_state	cyclic_uid	age	world_width	world_height	lat_dist	long_dist	vert_dist	rel_vel_x	rel_acc_x	rel_vel_z	rel_acc_z	abs_vel_x	abs_acc_x	abs_vel_z	abs_acc_z	POS_LEFT_x	POS_LEFT_z	POS_CENTER_x	POS_CENTER_z	POS_RIGHT_x	POS_RIGHT_z	POS_DISTANT_x	POS_DISTANT_z	lane_association	conf	is_cipv	uid	eba_bitmask	vacc_quality	x_center	y_center	d3_separation	width	height	sf_confirmed	class_right_id	class_left_id	score	is_occluded	x_l	y_lt	y_lb	x_s	y_st	y_sb	x_r	y_rt	y_rb	matching_radar_cluster_top_left_x	matching_radar_cluster_top_left_z	matching_radar_cluster_width	matching_radar_cluster_height	matching_radar_cluster_is_static	matching_radar_cluster_center_x	matching_radar_cluster_center_z	update_type	reaction_profile	tracked_vel_x	tracked_vel_z	rc_raw_meas_x	rc_raw_meas_z	rc_tracked_pos_x	rc_tracked_pos_z	rc_tracked_vel_x	rc_tracked_vel_z	rc_tracked_acc_x	rc_tracked_acc_z	fd_raw_meas_x	fd_raw_meas_z	fd_tracked_pos_x	fd_tracked_pos_z	fd_tracked_vel_x	fd_tracked_vel_z	fd_tracked_acc_x	fd_tracked_acc_z	rc_weight_pos	rc_weight_kinematics	of_ittc_z	of_rel_vel_z	width_est	orientation	sf_orientation	cametra_origin	debug_field_0	debug_field_1	debug_field_2	
1687017846799908	2	1	2	5	9	1.69	1.45	-13.84	99.37	0.71	0.72	0.22	-69.06	-0.02	3.41	0.22	-54.83	-0.30	-14.50	99.15	-10.48	99.37	-10.57	101.06	-14.59	100.83	0	0.000000	0	92	0x18A1	0	1665.76	956.02	1705.65	83.07	29.04	1	1	1	90.990700	1	1624.223389	941.463928	970.568298	1705.645874	941.501343	970.539795	1707.290283	941.776062	970.331055	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	3.41	-68.69	-26.54	211.65	-26.54	211.65	3.41	-68.69	0.22	-0.02	-12.89	102.77	-13.84	99.37	3.41	-68.69	0.22	-0.02	0.000000	0.000000	0.000000	0.000000	1	1.514932	1.466587	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	5	7	4	1.58	1.88	95.80	112.78	3.25	4.19	0.00	2.54	-0.03	7.24	0.00	13.80	-0.31	94.42	114.28	93.92	112.78	97.51	111.60	98.01	113.10	0	0.000000	0	98	0x1B80	0	3612.18	907.36	3577.92	94.96	33.29	1	1	0	82.530830	0	3564.702637	891.601257	924.456665	3577.916016	890.717224	924.010071	3659.661133	890.005737	923.650635	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	7.24	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	107.27	126.21	95.80	112.78	7.24	-0.05	0.00	-0.03	0.000000	0.000000	0.000000	0.000000	1	-1.253078	2.050708	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	2	2	18	1.84	2.03	8.79	146.12	1.52	-4.29	-0.20	-40.85	0.42	-0.34	-0.20	-27.23	0.14	7.93	146.22	9.77	146.12	10.00	150.39	8.16	150.49	0	0.000000	0	86	0x981	100	2036.79	941.56	2024.21	25.15	27.77	1	2	2	78.629478	1	2024.211914	927.676147	955.446228	2024.211914	927.676147	955.446228	2049.366455	927.655396	955.444519	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.34	-41.09	80.83	1160.39	71.92	1147.55	0.27	-26.56	-0.09	-0.02	8.60	141.73	8.79	146.12	-0.34	-41.09	-0.20	0.42	0.000000	0.000000	-0.014531	-21.219513	1	0.052093	0.054277	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	0	4	13	2.04	1.72	1.78	151.00	1.10	-4.07	0.02	-4.99	-0.04	0.02	0.02	8.82	-0.32	0.75	151.01	2.80	151.00	2.82	155.28	0.78	155.29	0	0.000000	0	91	0x1A0	0	1939.47	949.66	1925.97	27.01	22.77	1	0	0	98.650696	1	1925.968750	938.269592	961.042236	1925.968750	938.269592	961.042236	1952.975464	938.268250	961.042419	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	4	2	0.02	-5.03	24.03	1436.51	1.78	151.00	0.02	-5.03	0.02	-0.04	2.97	177.31	1.78	151.00	0.02	-5.03	0.02	-0.04	0.000000	0.000000	0.000000	0.000000	0	-3.140313	0.004995	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	1	0	23	1.88	1.49	3.04	155.30	1.14	-3.03	0.00	-16.64	0.97	1.17	0.00	-2.86	0.69	2.10	155.32	3.98	155.30	4.04	159.58	2.16	159.60	0	0.000000	0	85	0x1DA0	0	1955.09	950.86	1942.98	24.22	19.09	1	0	0	99.629631	0	1942.984131	941.319824	960.407654	1942.984131	941.319824	960.407654	1967.205078	941.317078	960.407959	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.17	-16.72	21.87	945.00	21.87	945.00	1.17	-16.72	0.00	0.97	3.20	138.16	3.20	152.30	1.17	-16.72	0.00	0.97	0.000000	0.000000	-0.016318	-26.869810	0	-3.107546	0.016392	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	1	1	34	2.01	1.73	0.05	173.48	0.89	-3.82	0.02	-12.98	0.85	0.87	0.02	0.88	0.57	-1.51	173.65	0.28	173.48	0.67	177.74	-1.11	177.90	0	0.000000	0	83	0x10A0	0	1911.11	953.09	1919.17	24.86	19.93	1	1	0	75.779434	0	1898.682617	943.136902	963.044495	1919.168213	943.122742	963.049255	1923.540771	943.479248	962.928223	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.87	-12.98	-0.01	655.63	-0.01	655.63	0.87	-12.98	0.02	0.85	-0.00	133.10	0.05	173.48	0.87	-12.98	0.02	0.85	0.000000	0.000000	0.000000	0.000000	0	-3.071450	0.000000	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	0	3	17	1.70	1.67	10.69	227.61	2.28	-5.53	0.16	25.68	-0.03	0.63	0.16	39.24	-0.31	9.86	227.68	11.52	227.61	11.70	231.89	10.05	231.96	0	0.000000	0	87	0x1980	100	2009.70	942.36	2002.45	14.54	14.63	1	2	2	94.412544	0	2002.430664	935.467224	949.828796	2002.447632	935.044250	949.675415	2016.966064	935.037109	949.672791	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.63	25.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.78	229.52	10.37	227.61	0.63	25.39	0.16	-0.03	0.000000	0.000000	0.000000	0.000000	0	0.039828	0.043032	0	0.000000	0.000000	0.000000	
1687017846799908	2	1	0	6	17	1.79	1.43	7.35	238.70	2.46	-6.28	0.01	-4.71	0.02	0.18	0.01	8.94	-0.26	6.45	238.76	8.24	238.71	8.36	242.99	6.57	243.04	0	0.000000	0	88	0x980	0	1977.42	942.60	1969.95	14.96	11.98	1	0	0	58.652283	0	1969.942749	936.981689	948.751709	1969.948486	936.605225	948.586060	1984.901001	936.600891	948.584167	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.18	-4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.25	298.56	7.35	238.70	0.18	-4.91	0.01	0.02	0.000000	0.000000	0.000000	0.000000	1	-3.117883	-0.107196	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	2	5	10	1.70	1.46	-13.45	96.50	0.79	1.06	0.25	-64.20	-0.01	3.81	0.25	-49.97	-0.29	-14.03	96.37	-9.96	96.50	-10.02	98.21	-14.09	98.07	0	0.000000	0	92	0x18A1	0	1668.90	954.13	1709.96	86.97	30.20	1	1	1	90.087914	1	1625.416992	939.006653	969.244324	1709.963501	939.033325	969.228516	1712.385376	939.362122	969.033875	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	3.81	-63.82	-29.27	236.37	-29.27	236.37	3.81	-63.82	0.25	-0.01	-12.98	104.80	-13.45	96.50	3.81	-63.82	0.25	-0.01	0.000000	0.000000	0.000000	0.000000	1	1.537569	-1.453089	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	5	8	7	1.54	1.73	78.19	113.59	2.99	8.62	-0.00	2.39	0.03	11.85	-0.00	14.01	-0.25	76.81	115.10	76.52	113.59	80.12	112.88	80.41	114.39	0	0.000000	0	94	0x1B80	100	3290.04	913.57	3260.25	84.62	30.37	1	1	2	80.972778	1	3247.732178	899.169861	929.144470	3260.252441	898.388550	928.761230	3332.354736	898.017456	928.579224	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	11.85	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	91.08	132.28	78.19	113.59	11.85	0.16	-0.00	0.03	0.000000	0.000000	0.000000	0.000000	1	1.763304	1.760525	1	0.000000	0.000000	0.000000	
1687017846899939	2	1	5	7	5	1.66	1.97	98.84	114.92	3.55	6.74	0.00	2.75	-0.03	10.01	0.00	13.79	-0.31	97.50	116.51	97.01	114.92	100.81	113.75	101.30	115.34	0	0.000000	0	98	0x1B80	0	3635.23	902.38	3600.49	98.64	34.25	1	1	0	87.568077	1	3585.909180	886.250305	920.031921	3600.490234	885.257385	919.506531	3684.553955	884.506775	919.109314	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	10.01	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	105.93	122.95	98.84	114.92	10.01	-0.06	0.00	-0.03	0.000000	0.000000	0.000000	0.000000	1	-1.271273	1.800113	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	1	1	35	2.01	1.73	0.34	126.63	1.05	-2.69	0.01	-12.88	0.85	0.91	0.01	0.96	0.57	-1.22	126.79	0.56	126.63	0.94	130.89	-0.84	131.05	0	0.000000	0	83	0x31A0	0	1913.55	948.83	1924.80	33.64	27.30	1	1	0	97.159088	1	1896.728394	935.212769	962.476746	1924.798340	935.183838	962.482361	1930.367920	935.926575	962.336548	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	4	2	0.91	-12.89	-0.01	655.63	0.34	126.63	0.91	-12.89	0.01	0.85	-0.00	133.10	0.34	126.63	0.91	-12.89	0.01	0.85	0.000000	0.000000	0.000000	0.000000	0	-3.073802	-0.000000	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	2	2	19	1.80	2.08	8.33	141.80	1.58	-4.29	-0.20	-40.96	0.42	-0.26	-0.20	-27.35	0.13	7.46	141.89	9.25	141.80	9.48	146.07	7.68	146.16	0	0.000000	0	86	0x981	100	2033.53	939.82	2020.85	25.35	29.22	1	2	2	79.534042	0	2020.850098	925.216614	954.432922	2020.850098	925.216614	954.432922	2046.201050	925.194824	954.430542	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.26	-41.20	80.83	1160.39	71.94	1144.89	0.26	-26.57	-0.09	-0.05	8.30	140.90	8.33	141.80	-0.26	-41.20	-0.20	0.42	0.000000	0.000000	-0.014531	-21.219513	1	0.049716	0.052494	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	2	0	24	1.81	1.31	2.88	146.74	1.25	-2.96	0.00	-19.05	0.64	1.22	0.00	-5.28	0.36	1.38	146.79	3.19	146.74	3.31	150.98	1.50	151.03	0	0.000000	0	85	0x35A1	0	1947.23	950.17	1959.35	25.04	17.83	1	0	0	99.898872	1	1934.705688	941.265137	959.088806	1959.351196	941.259216	959.089172	1959.745361	941.729126	959.058594	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.22	-19.13	40.64	1954.04	40.64	1954.04	1.22	-19.13	0.00	0.64	2.88	138.30	2.88	146.74	1.22	-19.13	0.00	0.64	0.000000	0.000000	-0.016318	-26.869810	0	-3.112840	0.014271	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	0	4	14	1.39	1.68	1.47	158.69	1.15	-4.40	0.03	2.61	-0.01	0.12	0.03	16.42	-0.29	1.13	158.70	2.52	158.69	2.55	162.99	1.16	162.99	0	0.000000	0	91	0x21A0	0	1938.93	949.73	1930.20	17.57	21.18	1	0	0	99.640640	0	1930.145142	939.641846	960.259888	1930.200317	939.144775	960.321106	1947.714111	939.143738	960.321228	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.12	2.57	10.93	1142.53	10.93	1142.53	0.12	2.57	0.03	-0.01	1.55	162.39	1.47	158.69	0.12	2.57	0.03	-0.01	0.000000	0.000000	0.000000	0.000000	0	-3.135525	0.044595	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	0	3	18	1.70	1.67	10.42	230.18	2.41	-5.74	0.19	25.68	-0.03	0.81	0.19	39.24	-0.31	9.60	230.25	11.25	230.18	11.42	234.46	9.77	234.52	0	0.000000	0	87	0x1980	100	2006.34	941.38	1999.20	14.42	14.47	1	2	2	95.926895	0	1999.134521	934.580017	948.784424	1999.195679	934.145203	948.613281	2013.551147	934.138367	948.610596	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.81	25.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.82	283.14	10.05	230.18	0.81	25.39	0.19	-0.03	0.000000	0.000000	0.000000	0.000000	0	0.037018	0.041319	0	0.000000	0.000000	0.000000	
1687017846899939	2	1	0	6	18	1.79	1.43	6.75	238.22	2.46	-6.53	0.01	-4.72	0.02	0.24	0.01	8.94	-0.26	5.85	238.29	7.64	238.24	7.74	242.52	5.96	242.56	0	0.000000	0	88	0x980	0	1972.49	942.57	1965.01	15.00	12.00	1	0	0	57.343952	0	1964.991577	936.940674	948.733643	1965.010254	936.562683	948.567383	1979.991333	936.558838	948.565674	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.24	-4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.34	325.98	6.75	238.22	0.24	-4.91	0.01	0.02	0.000000	0.000000	0.000000	0.000000	1	-3.120720	0.026318	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	2	5	11	1.54	1.39	-13.23	94.28	0.78	1.31	0.25	-59.48	0.04	4.09	0.25	-45.24	-0.27	-13.49	94.11	-9.81	94.28	-9.88	95.82	-13.56	95.66	0	0.000000	0	92	0x1AA1	0	1670.11	954.85	1708.45	80.43	29.44	1	0	1	89.533981	0	1629.897827	940.095459	969.586060	1708.447144	940.127258	969.565552	1710.330566	940.414978	969.379333	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	4.09	-59.09	-28.28	229.48	-28.28	229.48	4.09	-59.09	0.25	0.04	-13.08	106.14	-13.23	94.28	4.09	-59.09	0.25	0.04	0.000000	0.000000	0.000000	0.000000	1	1.525441	1.468096	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	5	7	6	1.72	1.95	100.58	115.81	3.65	7.82	0.00	2.92	0.00	11.24	0.00	13.80	-0.31	99.13	117.47	98.66	115.81	102.62	114.70	103.08	116.35	0	0.000000	0	98	0x1B80	0	3650.64	901.13	3615.98	101.38	33.69	1	1	0	85.978149	1	3599.951172	885.322449	918.533020	3615.980225	884.283752	917.968933	3701.330078	883.567200	917.579834	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	11.24	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103.46	119.03	100.58	115.81	11.24	-0.05	0.00	0.00	0.000000	0.000000	0.000000	0.000000	1	-1.296095	1.735337	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	0	8	8	1.57	1.77	81.73	117.46	3.09	9.59	-0.00	2.73	0.06	13.05	-0.00	14.17	-0.25	80.32	119.00	80.00	117.46	83.68	116.69	83.99	118.23	0	0.000000	0	94	0x1B80	100	3304.91	913.12	3275.11	84.05	30.08	1	1	2	82.147415	1	3262.883301	898.861267	928.549683	3275.107910	898.086121	928.163635	3346.929443	897.693909	927.968323	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	13.05	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	93.04	133.67	81.73	117.46	13.05	0.32	-0.00	0.06	0.000000	0.000000	0.000000	0.000000	1	1.775480	1.828956	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	2	0	25	1.82	1.12	2.59	142.26	1.29	-2.91	0.00	-20.60	0.45	1.28	0.00	-6.82	0.14	0.74	142.31	2.56	142.26	2.66	146.51	0.84	146.55	0	0.000000	0	85	0x35A1	0	1939.27	950.65	1951.85	25.83	15.75	1	0	0	99.917274	0	1926.355347	942.777283	958.525635	1951.850342	942.772644	958.525818	1952.187622	943.213501	958.510559	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.28	-20.67	67.27	3518.39	67.27	3518.39	1.28	-20.67	0.00	0.45	2.60	136.02	2.59	142.26	1.28	-20.67	0.00	0.45	0.000000	0.000000	-0.016318	-26.869810	0	-3.117792	0.012225	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	2	2	20	1.64	1.35	8.76	151.33	1.72	-3.84	-0.08	-32.17	0.57	0.62	-0.08	-18.57	0.25	7.80	151.41	9.44	151.33	9.66	155.60	8.02	155.69	0	0.000000	0	86	0x1981	100	2029.65	943.91	2018.86	21.59	17.79	1	2	2	99.918083	0	2018.856323	935.012085	952.800598	2018.856323	935.012085	952.800598	2040.449097	934.999329	952.797668	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.62	-32.42	80.83	1160.39	71.97	1142.23	0.25	-26.57	-0.09	-0.08	9.96	174.96	8.76	151.33	0.62	-32.42	-0.08	0.57	0.000000	0.000000	-0.014531	-21.219513	1	0.046795	0.111475	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	0	4	15	1.90	1.68	1.19	172.28	1.21	-4.83	0.05	14.48	0.09	0.25	0.05	28.29	-0.22	0.34	172.29	2.25	172.28	2.26	176.56	0.35	176.56	0	0.000000	0	91	0x1A0	0	1931.01	949.68	1919.99	22.04	19.45	1	0	0	99.896683	0	1919.993042	939.954834	959.406860	1919.993042	939.954834	959.406860	1942.032837	939.954407	959.406921	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.25	14.44	14.19	1885.66	14.19	1885.66	0.25	14.44	0.05	0.09	1.39	185.11	1.19	172.28	0.25	14.44	0.05	0.09	0.000000	0.000000	0.000000	0.000000	1	-3.129289	0.062060	0	0.000000	0.000000	0.000000	
1687017847000294	2	1	5	1	3	1.66	1.29	7.31	234.35	2.07	-6.89	0.00	12.55	0.03	0.02	0.00	26.18	-0.28	6.58	234.39	8.24	234.35	8.36	238.62	6.70	238.67	0	0.000000	0	101	0x980	0	1979.10	946.18	1972.01	14.17	10.96	1	0	0	99.437454	0	1972.012451	940.697937	951.662476	1972.012451	940.697937	951.662476	1986.182983	940.694519	951.661194	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.02	12.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.97	252.08	7.31	234.35	0.02	12.33	0.00	0.03	0.000000	0.000000	0.000000	0.000000	1	-3.114793	0.028061	1	0.000000	0.000000	0.000000	
1687017847000294	2	1	0	6	19	1.80	1.46	6.24	238.75	2.44	-6.65	0.03	-4.72	0.05	0.39	0.03	8.94	-0.26	5.34	238.79	7.14	238.75	7.23	243.03	5.43	243.07	0	0.000000	0	88	0x2980	0	1968.14	942.62	1960.61	15.06	12.20	1	0	0	47.633610	0	1960.614380	936.520020	948.717041	1960.614380	936.520020	948.717041	1975.670654	936.516418	948.715454	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.39	-4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.32	308.03	6.22	237.75	0.39	-4.91	0.03	0.05	0.000000	0.000000	0.000000	0.000000	1	-3.123671	0.025033	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	2	5	12	1.59	1.44	-12.77	91.61	0.75	1.52	0.28	-56.10	0.06	4.55	0.28	-41.83	-0.25	-13.08	91.39	-9.28	91.61	-9.37	93.19	-13.17	92.98	0	0.000000	0	92	0x18A1	0	1672.86	955.03	1713.75	84.87	31.31	1	1	1	88.720459	1	1630.428345	939.332764	970.711304	1713.748169	939.375854	970.682007	1715.299316	939.693115	970.465942	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	4.55	-55.68	-25.50	209.28	-25.50	209.28	4.55	-55.68	0.28	0.06	-12.26	100.59	-12.77	91.61	4.55	-55.68	0.28	0.06	0.000000	0.000000	0.000000	0.000000	1	1.515130	1.470559	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	5	9	3	1.79	1.47	65.42	97.80	2.89	1.76	-0.00	2.13	0.03	5.00	-0.00	13.81	-0.28	64.99	99.54	64.56	97.80	68.70	96.76	69.14	98.49	0	0.000000	0	102	0x1B80	0	3276.02	911.25	3233.23	113.99	30.02	1	1	0	83.841530	0	3219.024414	897.321960	926.817322	3233.227539	896.245056	926.263855	3333.017090	895.578003	925.921082	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	5.00	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	64.55	96.39	65.42	97.80	5.00	-0.04	-0.00	0.03	0.000000	0.000000	0.000000	0.000000	0	-1.323998	1.874792	1	0.000000	0.000000	0.000000	
1687017847100244	2	1	5	7	7	1.69	1.86	102.21	116.96	3.74	7.94	0.00	3.40	0.00	11.81	0.00	13.85	-0.31	100.74	118.60	100.32	116.96	104.24	115.97	104.65	117.61	0	0.000000	0	98	0x1B80	0	3660.27	900.96	3627.59	98.74	31.80	1	1	0	85.752960	1	3610.903809	886.066528	917.426147	3627.591797	885.058105	916.857361	3709.645264	884.434998	916.505920	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	11.81	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	105.96	121.23	102.21	116.96	11.81	0.01	0.00	0.00	0.000000	0.000000	0.000000	0.000000	1	-1.323169	1.690070	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	0	8	9	1.68	1.80	83.56	119.15	3.10	9.42	-0.00	3.20	0.06	13.38	-0.00	14.28	-0.25	82.03	120.80	81.74	119.15	85.69	118.45	85.99	120.10	0	0.000000	0	94	0x1B80	100	3315.41	913.34	3285.06	88.60	30.08	1	1	2	85.512672	0	3271.115234	899.115112	928.780762	3285.057129	898.297485	928.375000	3359.712646	897.946838	928.201050	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	13.38	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	87.85	125.28	83.56	119.15	13.38	0.43	-0.00	0.06	0.000000	0.000000	0.000000	0.000000	1	1.744945	1.631296	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	2	0	26	2.00	1.59	2.10	134.99	1.19	-3.27	-0.03	-23.75	0.00	1.21	-0.03	-9.97	-0.31	1.12	135.01	3.12	134.99	3.16	139.27	1.16	139.29	0	0.000000	0	85	0x15A1	0	1947.36	948.29	1932.55	29.63	23.54	1	0	0	99.899467	0	1932.547485	936.518433	960.058472	1932.547485	936.518433	960.058472	1962.179688	936.515808	960.058838	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.21	-23.82	20.25	1288.26	20.25	1288.26	1.21	-23.82	-0.03	0.00	1.89	120.55	2.10	134.99	1.21	-23.82	-0.03	0.00	0.000000	0.000000	-0.016318	-26.869810	1	-3.122918	0.008292	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	2	2	21	1.80	1.41	8.63	151.95	1.65	-4.04	-0.04	-29.65	0.62	1.00	-0.04	-16.09	0.30	7.42	152.04	9.22	151.95	9.43	156.23	7.63	156.31	0	0.000000	0	86	0x1D81	100	2025.24	944.56	2013.42	23.65	18.57	1	2	2	99.917442	1	2013.415771	935.270813	953.839905	2013.415771	935.270813	953.839905	2037.061157	935.257690	953.837524	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.00	-29.94	80.83	1160.39	71.99	1139.56	0.24	-26.58	-0.09	-0.11	9.05	165.40	8.63	151.95	1.00	-29.94	-0.04	0.62	0.000000	0.000000	-0.014531	-21.219513	1	0.052382	0.109044	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	0	4	16	1.68	1.80	0.77	178.26	1.17	-5.65	0.05	18.37	0.12	0.26	0.05	32.19	-0.19	-0.18	178.37	1.49	178.26	1.75	182.46	0.08	182.56	0	0.000000	0	91	0x21A0	0	1924.58	949.66	1932.73	21.14	20.20	1	1	0	99.831245	0	1914.010742	939.567322	959.755798	1932.734131	939.556824	959.756775	1935.149414	939.981018	959.716370	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.26	18.34	7.82	1817.83	7.82	1817.83	0.26	18.34	0.05	0.12	0.79	183.67	0.70	178.26	0.26	18.34	0.05	0.12	0.000000	0.000000	0.000000	0.000000	0	-3.124824	0.060930	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	0	3	20	1.70	1.67	9.15	235.32	2.44	-6.93	0.22	25.69	0.01	0.87	0.22	39.23	-0.31	8.33	235.39	9.98	235.33	10.13	239.61	8.47	239.66	0	0.000000	0	87	0x3980	100	1993.60	941.48	1986.61	14.10	14.15	1	2	2	78.874596	1	1986.554443	934.827209	948.726929	1986.613525	934.406250	948.558533	2000.651611	934.400696	948.556274	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.87	25.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.99	256.80	8.95	235.32	0.87	25.39	0.22	0.01	0.000000	0.000000	0.000000	0.000000	0	0.030816	0.035403	1	0.000000	0.000000	0.000000	
1687017847100244	2	1	5	1	4	1.93	1.35	6.69	236.83	2.01	-7.84	0.01	15.42	0.03	0.01	0.01	29.04	-0.28	5.86	236.87	7.78	236.83	7.89	241.10	5.96	241.15	0	0.000000	0	101	0x980	0	1973.45	946.61	1965.33	16.25	11.39	1	0	0	98.884186	0	1965.328247	940.914734	952.303345	1965.328247	940.914734	952.303345	1981.579346	940.911255	952.302246	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.01	15.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.99	242.69	6.69	236.83	0.01	15.20	0.01	0.03	0.000000	0.000000	0.000000	0.000000	0	-3.117861	0.024714	0	0.000000	0.000000	0.000000	
1687017847100244	2	1	0	6	20	1.83	1.48	5.68	241.28	2.45	-7.48	0.05	-4.71	0.05	0.52	0.05	8.95	-0.26	4.77	241.32	6.60	241.28	6.68	245.56	4.85	245.59	0	0.000000	0	88	0x1980	0	1962.99	942.59	1955.44	15.11	12.22	1	0	0	46.271580	0	1955.437256	936.477234	948.698669	1955.437256	936.477234	948.698669	1970.548340	936.473999	948.697266	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.52	-4.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.41	305.04	5.59	237.28	0.52	-4.90	0.05	0.05	0.000000	0.000000	0.000000	0.000000	1	-3.126976	0.022201	0	0.000000	0.000000	0.000000	
1687017847200173	2	1	2	11	10	1.79	1.26	25.95	86.81	1.83	-3.91	-0.15	-25.97	-0.03	-1.18	-0.15	-13.00	-0.32	22.34	88.55	21.91	86.81	25.93	85.81	26.37	87.55	0	0.000000	0	96	0x1981	100	2469.33	932.00	2419.65	99.62	29.01	1	1	1	82.161736	1	2419.519287	918.286499	946.727600	2419.647217	917.491943	946.502075	2519.135742	917.018616	946.367737	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	-1.18	-26.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.79	85.79	25.95	86.81	-1.18	-26.78	-0.15	-0.03	0.000000	0.000000	0.000000	0.000000	1	1.814944	-1.323587	1	0.000000	0.000000	0.000000	
